label,content
0,"Ayrica iktidarin “kuru kendi haline biraktigi, ihracata odaklandigi” yorumlarinin yapildigi bir donemde Elvan’in sozleri, hukumetteki kafa karisikligini da ortaya koydu."
0,"Elvan, piyasalardaki hareketliligin farkinda olduklarini, kuresel konjonktur ve yurtici enflasyonun seyrinin “temkinli olmayi gerektirdigini” de ifade etti."
0,"Elvan, ekonomik sorunlar konusunda “Elbette sorunlarimiz yok degil, inkâr edici bir yaklasim icerisinde de degiliz” dedi."
0,"Merkez Bankasi’nin temel gorevinin fiyat istikrarini saglamak oldugunu soyleyen Elvan, cari acigin azaltilmasi gorevinin ise hukumette olduguna dikkat cekti. "
0,"Dolarin alicisi cikmazsa, kimse dolar almazsa mutlaka duser, dolar 13, 15, 20 lira mi olacak?"
0,"Bu fiyatlardan kim alir, bunlar hayal mahsulu rakamlar. Turk ekonomisi bunu hak etmiyor. "
0,Merkez Bankasi'ni sanki faiz artirmaya zorlayan bir operasyon gerceklesiyor ama bunu yapmasi mumkun degil
0,Doviz piyasasinda yukari hareketlenme yok.
0,Kucuk kucuk satislar gerceklesiyor. 
0,Satin alindigi icin artik piyasalara etkisi yok.
0,"Halkin, bankalarda 143 milyar dolar parasi var."
0,Faiz getirisi cazibesini kaybettigi icin Turk Lirasi'na ceviriyorlar.
1,Merkez Bankasi Para Politikasi Kurulu faizi 100 baz puan indirerek yuzde 15'e cekti.
1,"Kararda, faiz indiriminin aralikta devam edecegi mesaji verildi."
1,"Kararin hemen ardindan yuksek enflasyona ragmen TCMB'nin politika faizini 1 puan indirerek yuzde 15'e dusurmesiyle 10,57 olan dolar/TL, 11,29 TL’ye yukseldi."
1,"Faiz ve enflasyon mesaji veren Erdogan, Faiz sebeptir enflasyon neticedir.Biz faiz belasini bu milletin sirtindan kaldiracagiz. Faize milletimizi ezdiremeyiz. Bu yolda ben faizi savunanla beraber olamam"
1,Merkez Bankasi'nin yarinki faiz kararinin oncesinde Erdogan'in konusmasi sirasinda dolar 10.55'e euro ise 11.94'e kadar yukseldi.
0,Bunu yaparken (secim cagrisi) dolar kurunu bahane ediyorlarmis.
0,Kuresel bir salgin ortamindan geciyoruz. 
0,Buyuk devletlerin sirasiyla tedarik zincirlerinin bozuldugunu hepimiz takip ediyoruz. 
0,Boylesi bir ortamda Turkiye olarak hem salgindan vatandaslarimizin sagligini korurken hem butun sikintilari bertaraf ederek vatandaslarimizin refahini hayata geciriyoruz.
0,Bu noktada milletimiz Cumhurbaskanimiza ve Millet Ittifaki’na inanci tamdir.
0,Dolar kurunun nereden nereye geldigini soranlara soyluyorum.
0,"su anda 2002’den bugune her alanda yatirimlar yapmis, sanayi ulkesi haline gelmis, 35 milyar dolarlik ihracatini 210 milyarin uzerine cikarmis Turkiye dolardaki deger kaybini bin lira asagi cekmek suretiyle 6 kat bir artis var."
0,Dolarin degeri ile ilgili Japonya bir mukayese yapiyor mu? 
0,Nasil basarisiz bir ekonomiyiz diyerek kendi ekonomilerini degerlendiriyor mu? 
0,Bu ulkede faizle mucadelemizi sonuna kadar surdurecegiz.
0,Ekonomi ile ilgili degerlendirme yapmak isteyenlere soruyorum. 
0,Ihracat nereden nereye gelmis? 
0,Tarimsal hasila 57 bucuk milyar dolara nasil gelmis? 
0,Turkiye’nin yukselisi birilerini rahatsiz edebilir.
1,"Turkiye Cumhuriyeti Merkez Bankasi'nin (TCMB) faiz indirimine devam edecegi yonundeki beklentiler nedeniyle haftaya kayiplarla baslayan Turk Lirasi, AKP'li Cumhurbaskani Recep Tayyip Erdogan’in faiz aciklamalari ardindan deger kaybinda yeni bir etaba daha girdi. Dolar, 10,60 TL’yi gecerek zirve noktasini bir adim daha yukari tasidi."
1,"5. Turkiye Sermaye Piyasalari Kongresi'nde konusan Hazine ve Maliye Bakani Lutfi Elvan,  Enflasyon cephesinde maalesef arzuladigimiz seviyede degiliz. Kuresel konjonktur ve yurt ici gorunum enflasyonla mucadelede son derece dikkatli olmamizi gerektiriyor"" dedi."""
1,"Elvan'in bu aciklamalarinin ardindan Turk Lirasi, dolar karsisinda erimeye devam ederken, serbest piyasada dolar 10,21, euro (avro) ise, 11,62 TL'ye yukselerek tarihi zirvelerini gordu."
0,Hukûmet faiz indirimiyle ortaya cikan faturanin farkinda.
0,Bu fatura goguslenecek. Bir anlamda aci recete simdi uygulanacak.
0,"Baslica nedeni erken secim olmamasi. 2023 secimlerine kadar ana hedef yatirimlari arttirmak, issizligi azaltmak ve alt gelir grubunu rahatlatmak olacak."
0,"Iktidar, 2023 secimlerine yuksek faiz, yuksek enflasyon ve yuksek issizlik oranlariyla gitmek istemiyor. "
0,"Yatirimlari arttirarak, issizligin azaltilmasi amaclaniyor."
1,"Dun Merkez Bankasi'nin faiz kararinin ardindan 11 lirayi asan dolar/TL, 19 Kasim 2021 sabahinda 11,092 lira bandinin uzerinde yer aliyor. "
0,2018'e donelim. Ne olmustu. Papaz Brunson serbest birakildi. 
0,Birakildiginda dolar 7.21'di. Serbest birakildigi zaman uc ay icinde 5.11'e kadar geriledi dolar. 
0,"8. ayda birakilmisti rahip Brunson, eylul,ekim, kasim ayina kadar dolar dustu ve 5. 11'e kadar geldi. Nasil bir sert dusus.simdi aynisini yapacaklar kasim ayi sonunda."
0,Ekonomide Brunson etkisi yaratmak icin ben size soyluyorum Osman Kavala serbest birakilacak. 
0,20 Kasim ile 30 Kasim arasinda bir gun bunu bekleyin buradan bir haber gelecek.
1,"Merkez Bankasi'nin faiz kararinin piyasalar acisindan surpriz olmadigini belirten Kapalicarsi esnafi Resat Yilmaz, ''Faiz karari aciklanmadan once dolar 10.50 seviyelerinde islem goruyordu. Karardan sonra dolar 11 TL seviyelerini gecti. Daha da sert yukselislerin yasanmasi bekleniyor. Dolarda artik 10 TL 'nin alti cok zor. Dolarin yukselisini onleyecek bir hamle gelmesi mumkun gozukmuyor'' ifadelerini kullandi."
1,"AKP'li Recep Tayyip Erdogan, Kabine Toplantisi sonrasi konustu.Faiz ve enflasyon mesaji veren Erdogan, Hep soyluyorum: Faiz sebeptir"
1,Erdogan'in konusmasi sirasinda dolar 11.4673 seviyesine geldi.
1,oncelikle dolara talep iki ayri kaynaktan geliyor.
1,Birincisi var olan servetin TL'den dovize gecmesi. Ikincisi ise yeni tasarruflarin doviz olarak degerlendirilmesi. 
1,su an bankalardaki mevduatin yuzde 55'i doviz ve buradan ciddi bir cikis  beklenmiyor. 
1,"Diger yandan basit hesapla 750 milyar dolarlik ekonomimiz var, bunun yuzde 10'u mali tasarruf uretir ve 75 milyar dolar eder. Yani talebin bitmesine imkân yok."
0,"Cumhurbaskani Recep Tayyip Erdogan, konuya yakin bir kaynagin Bloomberg’e verdigi bilgiye gore Merkez Bankasi Baskani sahap Kavcioglu ile bugun Ankara’da bir araya geldi."
0,"Gorusme, Dolar/TL kurunun gecen haftadan bu yana devam eden sert deger kayiplarinin ardindan gerceklesti."
1,"Turkiye kendi gercekleri dogrultusunda; Yatirim, uretim ve istihdam odakli bir ekonomi icin guclu bir mucadele icerisinde."
1,Zorlu ve sancili surecte sagduyuyu elden birakmamaliyiz.
1,Turk lirasinin dolar ve euro karsisinda rekor duzeyde deger yitirmesi Ankara ve Istanbul’da yurttaslarin protestosuna yol acti.
1,"Sokaga cikan yurttaslar protesto duzenleyerek “hukumet istifa” ve AKP istifa"" slogani atti."""
1,Istanbul ve Ankara'daki eylemler sirasinda yurttaslarin da da evlerinin balkon ve pencerelerinden tencere-tava calarak protestoculara destek verdikleri goruldu.
1,"Ali Babacan, Cumhurbaskani Erdogan'a sosyal medya hesaplari uzerinden yaptigi cagrisinda Sayin Erdogan durun yeter artik. Dolar 12'yi gecti. ""Ekmek 4 lira olmak uzere. Kuru ekmege bile muhtac hale geldi insanlar. Dibe batiyoruz. Durun artik"" ifadelerini kullandi."""
0,"Partinin sosyal medya hesabindan yapilan paylasimda Hep soyledik yine soyluyoruz: Dolar yasaklansin! Turkiye'de Turk Lirasi! Serbest piyasa rejimine son! Kontrollu planli ekonomi! Tek care uretim Devrimi!"" ifadeleri kullanildi."""
1,"Habere gore, doviz burosunu kapatan bir isletmeci, Istikrar olmadigi icin tahtayi kapatmak zorunda kaldik. Ne musteri ne biz magdur olalim. su anda doviz satan yok"
1,"Hatirlanacagi uzere Kasim ayi basinda 9.50 - 10 TL bandinda islem goren dolar kuru, Merkez Bankasi'nin faiz indirimi ve politika degisikligine gitmesi ardindan AKP'li Cumhurbaskani Recep Tayyip Erdogan ve MHP Genel Baskani Devlet Bahceli'nin mesajlariyla yukselis trendine devam etmisti."
1,"Dolar kuru, bir hafta icerisinde 10 ve 11 bandini hizla gecerek bugun 12.47'ye kadar yukseldi."
1,"Turkiye ekonomisinin bu en karanlik gununde, Twitter’a bakiyorum, ekonomistleri okuyorum, Twitter'da 'retweet edecegimiz  tweet yok' su an, ceza yeriz mahkemelik oluruz su olan tweetleri RT'lersek bu hukuk sisteminde!!!"
1,Durum bu! Dolar13 - Euro15 Endise! Kizginlik! Haksizlik!!!
1,"Dolar kurunda yasanan artisin ardindan Ankara universitesi Uygulamali Bilimler Fakultesi Aktuerya Bilimleri bolumu ogretim uyesi olarak gorev yapan Prof. Dr. Fatih Tank, dolar kurundaki artislarin ne kadar surede meydana geldigini sosyal medya hesabindan paylasti."
1,"Tank'in aktardigi verilere gore, dolar kurunun 6 liradan 7 liraya yukselmesi 620 gunde, 7 liradan 8 liraya yukselmesi ise 177 gunde oldu."
1,"Dolar/TL'de sert yukselisin devam etmesi uzerine Yapi Kredi Bankasi tarafindan konuya iliskin yapilan aciklamada, sistemde yasanan bir sorundan kaynakli erisim saglanamadigi aktarilirken bunun gecici bir sorun oldugunu bildirdi."
0,"Erdogan dusuk faizlere iliskin, Bu politika ile biz ne yaptigimizi"
1,Yasanan sert yukselislerin ardindan tarimsal girdi fiyatlari hizla artmaya basladi.
1,"Bloomberght’de Irfan Donat’in haberine gore, gubre ve zirai ilac sirketleri, Turkiye'nin farkli bolgelerindeki bayilerine satislarimiz gecici olarak durdurulmustur"" seklinde genel duyuru ilani gondermeye basladi."""
1,"Bloomberg HT'nin ulastigi ve isminin aciklanmasini istemeyen bazi gubre ve zirai ilac sirketlerinin yoneticileri, satislarin durdurulmasina gerekce olarak, Kurdaki yukari yonlu sert yukselisler ham madde fiyatlarimizi da yukari cekiyor. Artik fiyat belirleyemiyoruz. Sattigimiz urunun yerine mal koymakta zorlaniyoruz. Ham maddeye erisim sikintilari yasiyoruz. O yuzden gecici sure satislari durdurmak zorunda kaliyoruz"" diyorlar."""
1,"ote yandan Gelecek Partisi Genel Baskani Ahmet Davutoglu, ekonomideki gelismelerin ardindan bugun CHP Genel Baskani Kemal Kilicdaroglu, yarin ise IYI Parti Genel Baskani Meral Aksener ile biraraya gelecegini duyurdu."
1,"Yasanan dolar kuru krizi sonrasi Ekonomist Hakan Kara, ''Dalgali kur rejiminde ikinci kez serbest dusus yasamayi basaran ulke olarak tarihe geciyoruz. Sadece ve sadece temelsiz bir israr ugruna.. Yanildiginizi kabul etmek de bir erdemdir. cok gec olmadan lutfen bu isrardan donun'' cagrisinda bulundu."
1,"Erdogan'in bu aciklamalarinin ardindan TL, TCMB'nin ilk faiz indirimi sinyalini verdigi Eylul ayi basindan bugune yuzde 26.2 deger kaybederken; TL'yi rand yuzde 8, real yuzde 7 deger kaybi ile takip etti."
1,TL'nin yilbasindan beri deger kaybi ise yuzde 35 civarinda.
1,Size yalvariyorum artik hata yapmayin. 
1,"Faiz dusunce Enflasyon PATLAR. Faiz kendiliginden degil de EMIRLE dusunce: Dolar, Euro, Altin, Emlak, Arsa, Her turlu Mal fiyati FIRLAR. "
1,"oyle olunca bunlari elinde tutan zenginler daha ZENGIN, mali mulku olmayan fakirler daha FAKIR olur."
1,"Gune 11,40 TL seviyesinden baslayan dolar, sadece birkac saat icinde 12 TL'yi de asti ve tarihi zirvesini 12,52 TL'ye cikardi."
1,"Ana Haber Spikeri Selcuk Tepeli, “Kimse zarar hesabi yapmiyor gibi gozukuyor. Herkes olan bitenin bu uyusturucu etkisine kapilmis gibi oyle bakiyor. Neyin ne oldugunu tam anlamiyor” ifadelerini kullanarak ekonomi haberleri vermeye devam etti."
1,"Zararin cok buyuk oldugunu dile getiren Tepeli, TL tarihinin en dusuk degerinde"" dedi."""
1,"Bloomberg HT'de yer alan habere gore, Credit Suisse ekonomistleri dolar/TL'nin istikrar kazanmasi icin faizin son manset enflasyonla ayni seviyeye gelmesi, baska deyisle 500 baz puan artmasi gerektigine isaret etti."
1,"Credit Suisse, kurdaki istikrar icin TCMB'nin 10 puanlik agresif bir faiz artisina ihtiyac duyabilecegini de ongordu."
1,Dolar/TL’nin 1 aylik ima edilen oynakligi 179 baz puan yukselisle yaklasik yuzde 53’e cikti. 
1,"Turkiye’nin 5 yillik CDS’i bir ara 492,7 baz puan seviyesine cikti ve son bir yilin zirvesine ulasti. "
1,"Turkiye 10 yillik tahvil getirisi gunu 73 baz puan artisla iki yilin zirvesi olan 21,10’dan tamamladi."
1,Cumhurbaskani Tayyip Erdogan'in dusuk faiz politikalarinda kararli oldugunu yinelemesi sonrasi dolar/TL 13.45'e kadar ulasarak tarihi bir yukselis yasiyor.
1,TL icin %10 deger kaybi serbest piyasada islem gormeye basladigindan beri yasanan en buyuk ikinci kayip konumunda.
1,Bir onceki ise 10 Agustos 2018'de gunluk %15 ile gorulmustu.
1,Bu da ABD ile yasanan rahip Brunson krizine denk geliyor.
1,Gunicinde gorulen en yuksek kayip ise yine ayni gunde %20 ile yasandi.
1,TL'nin 3 aylik ongorulen oynaklik gostergesi spot piyasadaki satis baskisinin ivme kazanmasiyla Mart'tan bu yana en yuksek seviyeyi gordu.
1,Gosterge 10 yillik tahvilde bilesik faiz ise 2019 basindan beri ilk kez %21.5'i asti.
1,"Dunyanin pek cok ulkesi faiz artisi ya da desteklerini cekme egilimine girerken, Turkiye'de faizlerin dunyanin aksine dusurulmesiyle dolar/TL sert dalgalanmalarla birlikte yukseliyor. "
1,Dolar/TL'de araliksiz yukselis 11'inci gununde.
1,"Dunyanin pek cok ulkesi faiz artisi ya da desteklerini cekme egilimine girerken, Turkiye'de faizlerin dunyanin aksine dusurmesi ve AKP'li Cumhurbaskani Recep Tayyip Erdogan'in kabine toplantisinda ekonomi ile ilgili yaptigi aciklamalarin ardindan dolar/TL sert dalgalanmalar yasandi."
0,"13,45 ile tarihi zirveyi yasayan dolar kuru 12 seviyesinin altina indi."
0,"Ünlü sunucu, verdiği yanıtta, Bu konuda dünyanın en komik hikayesine sahibim. Benim finans işinde çalışan çok başarılı bir arkadaşım var. Yıllar önce onların bahçesindeyiz. Arkadaşım Seda"
0,"O günden bugüne dolar alamadım gitti. Ben eski kafalıyım. Bize hep 'Evin olsun' diye öğretildi. Şükür geleceğimi garanti altına alacak bir yatırımım var. Türk Lirası'ndayım ve kafamı dolar konusunda yormuyorum ifadelerini kullandı."""
1,"AKP iktidarı ve ‘Şahsım Hükümeti’, çalışan, üreten alın teri döken kesimlerin yaşadığı zorlukları, sıkıntıları çözmek yerine belli kişilerin rant sağlamasına yönelik adımlar atıyor. Dolar ve eurodaki kontrol edilemeyen hızlı yükselişi durdurmak için yeni bir ekonomi modeli getirdiklerini açıkladılar. Hükümetin kendi para birimini yabancı bir para birimine endeksleyerek getiri sunması ekonomi biliminde yeri olmayan bir olay. Aradaki farkı, faize yatırdığınız paranız kurdaki yükselişin altında kalırsa devlet olarak ödemeyi taahhüt ediyorsunuz. Bunu nereden ödeyeceksiniz, nasıl kaynak yaratacaksınız?"
0,"Banka nezdinde Merkez Bankası adına dolar, euro ve sterlin hesaplar açılacak ve bankanın bu Uygulama Talimatı kapsamında satın aldığı dövizler saat 17:00'ye kadar TCMB'ye bildirilerek toplu bir şekilde söz konusu hesaplara aktarılacak.Banka tarafından Merkez Bankası'nın hesabına aktarılan dövizler, TCMB işlem kuru üzerinden satın alınacak."
0,"Türkiye Cumhuriyet Merkez Bankası (TCMB) tarafından bugün yayımlanan İhracat Genelgesinin Ek 1 inci Maddesi kapsamında TCMB’ye Yapılacak Döviz Satışına İlişkin Uygulama Talimatı’na göre, ihracat bedeli kabul belgesine veya döviz alım belgesine bağlanan ihracat bedelinin yüzde 25’i düzenlendiği tarihteki işlem kuru üzerinden TCMB’ye satılmak üzere belgeyi düzenleyen bankaya satılacak."
1,"“Ekonomi yönetiminin düşük faiz ısrarı kredi talebini besleyen temel unsurdur. Çünkü bireyler ve şirketler bir yandan elverişli kredi koşullarından yararlanmakta bir yandan da yükselen enflasyona karşı korunmak için taleplerini öne çekmektedirler” diyen Prof. Dr. Kozanoğlu, aralık ayı itibarıyla tüketici fiyatlarının yüzde 36,08, üretici fiyatlarının ise yüzde 79,89 arttığını belirterek şöyle devam etti. "
0,"Özdağ, ''23 Kasım 2021 tarihinde Merkez Bankası, ‘döviz piyasalarında gerçekçi olmayan ve iktisadi temellerden tamamen uzak, sağlıksız fiyat oluşumları gözlemlenmektedir” şeklinde bir açıklama yapmış, ardından vatandaşlarımızı ve şirketlerimizi aşırı oynak piyasada işlem yapmayın diye uyarmıştır. Cumhurbaşkanlığı tarafından Devlet Denetleme Kurulu iddiaları soruşturmak üzere görevlendirilmiş, ancak kamuoyuna yansıyan bir sonuç alınmamıştır. Döviz kurunun 1,5 aylık süreçteki hızlı yükselişi ve birden 12,6 TL’lere gerilemesi hayatın olağan akışına aykırıdır. Bu safhada yani dolar döviz kurunun yükselişi ve aniden inişi safhasında kamuoyunda; ülkeye 40 milyar dolar gibi büyük paraların sokulduğu, kamu bankaları vasıtasıyla piyasaya dolar sürüldüğü, düzenlemeyi önceden öğrenen kişiler tarafından, gece 18 TL üzerinden 1 milyar dolar satıldığı ve sabah kur düşünce tekrar döviz alındığı gibi hafife alınamayacak ölçüde birçok manipülasyon iddiası ileri sürülmüştür” ifadelerini kullandı."
0,Bankalardaki döviz mevduatları azalmak bir yana artıyor. 17 Aralık’ta 260 milyar dolar olan toplam döviz mevduatları 28 Aralık’ta 260.2 milyar dolara yükseldi. 
1,Gerçek kişilerin döviz mevduatı da 17 Aralık - 28 Aralık günleri arasında sadece 146 milyon dolar azaldı. 
1,Ticari ve resmi kuruluşların 17 Aralık’ta 96.2 milyar dolar olan mevduatları 27 Aralık’ta 97.1 milyar dolara çıktı. 28 Aralık’ta 96.4 milyar dolara indi.
1,"Türkiye Cumhuriyet Merkez Bankası (TCMB) yeni modelde ikinci uzlaşmalı vadeli döviz ihalelerini gerçekleştirdi. TCMB'nin düzenlediği bir ay vadeli ihaleye teklif gelmedi. 3 ay vadeli ihale için ise 1,2 milyonluk teklif alındı. 3 ay vadeli ihalede ortalama fiyat 14,31 oldu."
0,TCMB 21 Aralık'ta ihracatçı ve ithalatçı firmalara kur riskini yönetebilmeleri amacıyla Banka nezdinde ihale yoluyla ve Borsa İstanbul Vadeli İşlem ve Opsiyon Piyasasında TL uzlaşmalı vadeli döviz satışı gerçekleştirileceğini bildirmişti.
1,"Türkiye İstatistik Kurumu (TÜİK), aralık ayına ilişkin tüketici ve üretici fiyat endekslerini yayımladı. Tüketici fiyatları, aralık ayında aylık bazda yüzde 13,58 artarken, yıllık enflasyon yüzde 21,31'den, yüzde 36,08'e yükseldi."
1,"Enflasyon verilerinin ardından İstanbul serbest piyasada 13,3180 liradan alınan dolar, 13,3200 liradan satılıyor."
1,"Ekonomistler enflasyonun önümüzdeki aylarda yüzde 40'ın üzerine çıkacağı konusunda hemfikirler. Enflasyonun 2022'nin son aylarında baz etkisiyle düşüşe geçmeden önce en az yüzde 45'e yükseleceğini belirten ekonomistlere göre, bu yıl mayıs ayında görülmesi beklenen zirve yüzde 50'ye doğru oluşacak."
1,"Dolar/TL, geçen yılın son haftalarında TL mevduata Hazine ve Merkez Bankası (TCMB) destekleri açıklaması ile başlayan kamu destekli adımlarla 18.4 seviyesindeki tarihi zirvesinden 10'a doğru geriledi. Kur bu seviyelerde tutunamayarak yeniden 13'ün üzerine yükseldi."
